crop,year,season,state,area,production,fertilizer,pesticide,yield,avg_temp_c,total_rainfall_mm,avg_humidity_percent,N,P,K,pH,solar_radiation,nasa_precipitation,nasa_humidity,nasa_temp_avg,nasa_temp_max,nasa_temp_min,NDVI,SAVI,GrNDVI,yield_log
Potato,2002,Whole Year,Odisha,7076.0,70320,669884.92,1769.0,8.908214286,26.51,1340.28,73.12,67,26,32,6.3,22.58,0.28,29.2,19.62,42.96,-4.96,0.449250335896203,0.279820776448961,0.494528477763559,2.2933641389669184
Potato,2003,Whole Year,Odisha,7303.0,75823,722850.94,1752.72,9.688965517,26.57,1857.72,73.53,67,26,32,6.3,21.74,0.34,30.0,19.34,45.89,-7.87,0.449250335896203,0.279820776448961,0.494528477763559,2.3692119492598485
Potato,2004,Winter,Odisha,8506.0,80770,921540.04,1786.26,8.655,26.13,1134.49,71.98,67,26,32,6.3,22.42,0.48,29.96,19.38,44.33,-4.36,0.449250335896203,0.279820776448961,0.494528477763559,2.267475915880478
Potato,2005,Winter,Odisha,8305.0,75078,995935.6,1744.05,8.475517241,26.68,1639.58,71.95,67,26,32,6.3,22.99,0.25,30.33,19.28,44.07,-6.4,0.449250335896203,0.279820776448961,0.494528477763559,2.2487113395576617
Potato,2006,Winter,Odisha,8176.0,79316,1044156.96,1798.72,8.693793103,26.11,1755.76,73.83,67,26,32,6.3,22.53,0.36,30.27,19.2,43.58,-5.73,0.449250335896203,0.279820776448961,0.494528477763559,2.2714857944060696
Potato,2007,Winter,Odisha,8514.0,94255,1135767.6,1362.24,9.788,26.18,1650.41,73.92,67,26,32,6.3,22.55,0.31,30.28,18.61,44.45,-5.54,0.449250335896203,0.279820776448961,0.494528477763559,2.3784344052774835
Potato,2008,Winter,Odisha,7315.0,75577,1046337.6,658.35,9.706896552,25.98,1798.14,75.13,67,26,32,6.3,20.55,0.27,29.65,18.97,44.14,-11.03,0.449250335896203,0.279820776448961,0.494528477763559,2.3708880714128244
Potato,2009,Winter,Odisha,7877.0,97000,1227394.14,1339.09,11.02241379,27.04,1327.64,69.73,67,26,32,6.3,19.68,0.39,31.94,19.28,44.41,-4.98,0.449250335896203,0.279820776448961,0.494528477763559,2.486772723422407
Potato,2010,Winter,Odisha,6528.0,76208,1084366.08,1566.72,10.70074074,26.94,1457.71,72.42,67,26,32,6.3,20.89,0.22,27.01,20.14,45.28,-5.46,0.449250335896203,0.279820776448961,0.494528477763559,2.459652150910758
Potato,2011,Winter,Odisha,5779.0,63010,968098.08,1907.07,10.49888889,26.08,1571.55,73.33,67,26,32,6.3,20.71,0.26,31.06,19.37,44.11,-5.67,0.449250335896203,0.279820776448961,0.494528477763559,2.44225041244049
Potato,2012,Winter,Odisha,5324.0,65017,802859.2,1650.44,11.66964286,26.55,1398.23,70.87,67,26,32,6.3,21.82,0.45,32.3,18.47,44.57,-7.25,0.449250335896203,0.279820776448961,0.494528477763559,2.539208806090459
Potato,2013,Winter,Odisha,6151.0,71342,888757.99,1660.77,11.84296296,26.41,1678.58,71.56,67,26,32,6.3,21.55,0.29,30.28,19.36,44.99,-5.65,0.449250335896203,0.279820776448961,0.494528477763559,2.5527960317654035
Potato,2014,Winter,Odisha,8445.0,104081,1274857.2,2786.85,12.0725,26.21,1552.0,72.52,67,26,32,6.3,21.92,0.33,31.45,18.71,44.64,-6.96,0.449250335896203,0.279820776448961,0.494528477763559,2.5705107870801487
Potato,2015,Winter,Odisha,5626.0,57236,888401.66,1856.58,9.88962963,26.57,1135.26,71.2,67,26,32,6.3,21.26,0.27,30.45,19.64,43.64,-4.99,0.449250335896203,0.279820776448961,0.494528477763559,2.3878109262655025
Potato,2016,Winter,Odisha,6524.0,82158,999803.0,2283.4,12.69703704,26.8,1431.86,71.57,67,26,32,6.3,22.8,0.16,27.38,19.95,43.98,-6.01,0.449250335896203,0.279820776448961,0.494528477763559,2.6171795349908327
Potato,2017,Winter,Odisha,3966.0,41812,624407.04,1507.08,11.95545455,26.52,1673.82,73.5,67,26,32,6.3,22.49,0.23,27.94,19.68,44.31,-8.02,0.449250335896203,0.279820776448961,0.494528477763559,2.561516900237603
Potato,2018,Winter,Odisha,4900.0,54455,794780.0,1715.0,13.01730769,25.89,1803.55,73.26,67,26,32,6.3,20.09,0.39,30.95,19.72,43.19,-5.51,0.449250335896203,0.279820776448961,0.494528477763559,2.6402928296421084
Potato,2019,Winter,Odisha,4397.0,46961,755228.72,1626.89,11.34730769,26.42,1686.78,74.06,67,26,32,6.3,20.4,0.52,33.0,19.46,45.96,-4.15,0.449250335896203,0.279820776448961,0.494528477763559,2.513438038498639
Ragi,1997,Autumn,Odisha,41987.0,26885,3995902.79,13015.97,0.464615385,26.76,1508.87,70.98,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.38159267216428755
Ragi,1997,Summer,Odisha,603.0,429,57387.51,186.93,0.576153846,26.76,1508.87,70.98,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.45498760469166305
Ragi,1997,Winter,Odisha,37191.0,19693,3539467.47,11529.21,0.488125,26.76,1508.87,70.98,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.3975169382589902
Ragi,1998,Autumn,Odisha,41039.0,27015,4054653.2,11901.31,0.408,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.34217025773585064
Ragi,1998,Summer,Odisha,861.0,596,85066.8,249.69,0.476363636,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.3895820616888559
Ragi,1998,Winter,Odisha,39112.0,24271,3864265.6,11342.48,0.539047619,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.43116379589853104
Ragi,1999,Kharif,Odisha,202170.0,146790,21456302.1,54585.9,0.615357143,26.2,1304.31,72.99,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.47955607340298473
Ragi,1999,Rabi,Odisha,6790.0,6860,720622.7,1833.3,0.783636364,26.2,1304.31,72.99,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.5786541815427202
Ragi,2000,Kharif,Odisha,83981.0,46554,8244414.77,21835.06,0.424230769,26.35,1100.2,71.21,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.3536318567420085
Ragi,2001,Kharif,Odisha,76262.0,45077,7788638.06,19828.12,0.489166667,26.48,1946.22,72.62,67,26,32,6.3,22.08,0.27,27.17,20.2,44.56,-6.48,0.449250335896203,0.279820776448961,0.494528477763559,0.3982166796071752
Ragi,2002,Kharif,Odisha,77095.0,35504,7298583.65,19273.75,0.387692308,26.51,1340.28,73.12,67,26,32,6.3,22.58,0.28,29.2,19.62,42.96,-4.96,0.449250335896203,0.279820776448961,0.494528477763559,0.32764215739467034
Ragi,2003,Kharif,Odisha,70490.0,44575,6977100.2,16917.6,0.4768,26.57,1857.72,73.53,67,26,32,6.3,21.74,0.34,30.0,19.34,45.89,-7.87,0.449250335896203,0.279820776448961,0.494528477763559,0.3898775847664506
Ragi,2004,Autumn,Odisha,24161.0,15814,2617602.74,5073.81,0.548571429,26.13,1134.49,71.98,67,26,32,6.3,22.42,0.48,29.96,19.38,44.33,-4.36,0.449250335896203,0.279820776448961,0.494528477763559,0.4373328472329396
Ragi,2004,Summer,Odisha,261.0,213,28276.74,54.81,0.802,26.13,1134.49,71.98,67,26,32,6.3,22.42,0.48,29.96,19.38,44.33,-4.36,0.449250335896203,0.279820776448961,0.494528477763559,0.5888971591861462
Ragi,2004,Winter,Odisha,39385.0,24820,4266970.9,8270.85,0.472142857,26.13,1134.49,71.98,67,26,32,6.3,22.42,0.48,29.96,19.38,44.33,-4.36,0.449250335896203,0.279820776448961,0.494528477763559,0.3867190651900688
Ragi,2005,Autumn,Odisha,26366.0,16419,3161810.72,5536.86,0.526842105,26.68,1639.58,71.95,67,26,32,6.3,22.99,0.25,30.33,19.28,44.07,-6.4,0.449250335896203,0.279820776448961,0.494528477763559,0.4232016187945178
Ragi,2005,Summer,Odisha,226.0,180,27101.92,47.46,0.693333333,26.68,1639.58,71.95,67,26,32,6.3,22.99,0.25,30.33,19.28,44.07,-6.4,0.449250335896203,0.279820776448961,0.494528477763559,0.5266989727254304
Ragi,2005,Winter,Odisha,38975.0,23717,4673882.0,8184.75,0.476470588,26.68,1639.58,71.95,67,26,32,6.3,22.99,0.25,30.33,19.28,44.07,-6.4,0.449250335896203,0.279820776448961,0.494528477763559,0.38965450192215956
Ragi,2006,Autumn,Odisha,24822.0,15419,3170017.62,5460.84,0.5665,26.11,1755.76,73.83,67,26,32,6.3,22.53,0.36,30.27,19.2,43.58,-5.73,0.449250335896203,0.279820776448961,0.494528477763559,0.44884383141010936
Ragi,2006,Summer,Odisha,274.0,202,34992.54,60.28,0.59,26.11,1755.76,73.83,67,26,32,6.3,22.53,0.36,30.27,19.2,43.58,-5.73,0.449250335896203,0.279820776448961,0.494528477763559,0.4637340162321401
Ragi,2006,Winter,Odisha,39905.0,27462,5096267.55,8779.1,0.522666667,26.11,1755.76,73.83,67,26,32,6.3,22.53,0.36,30.27,19.2,43.58,-5.73,0.449250335896203,0.279820776448961,0.494528477763559,0.4204631839045136
Ragi,2007,Autumn,Odisha,26217.0,17357,3497347.8,4194.72,0.541,26.18,1650.41,73.92,67,26,32,6.3,22.55,0.31,30.28,18.61,44.45,-5.54,0.449250335896203,0.279820776448961,0.494528477763559,0.4324315563379787
Ragi,2007,Summer,Odisha,484.0,428,64565.6,77.44,0.78,26.18,1650.41,73.92,67,26,32,6.3,22.55,0.31,30.28,18.61,44.45,-5.54,0.449250335896203,0.279820776448961,0.494528477763559,0.5766133643039938
Ragi,2007,Winter,Odisha,40826.0,28992,5446188.4,6532.16,0.522307692,26.18,1650.41,73.92,67,26,32,6.3,22.55,0.31,30.28,18.61,44.45,-5.54,0.449250335896203,0.279820776448961,0.494528477763559,0.42022740195081537
Ragi,2008,Autumn,Odisha,26091.0,17371,3732056.64,2348.19,0.573,25.98,1798.14,75.13,67,26,32,6.3,20.55,0.27,29.65,18.97,44.14,-11.03,0.449250335896203,0.279820776448961,0.494528477763559,0.45298462407614076
Ragi,2008,Summer,Odisha,289.0,230,41338.56,26.01,0.7,25.98,1798.14,75.13,67,26,32,6.3,20.55,0.27,29.65,18.97,44.14,-11.03,0.449250335896203,0.279820776448961,0.494528477763559,0.5306282510621704
Ragi,2008,Winter,Odisha,39333.0,23440,5626192.32,3539.97,0.563333333,25.98,1798.14,75.13,67,26,32,6.3,20.55,0.27,29.65,18.97,44.14,-11.03,0.449250335896203,0.279820776448961,0.494528477763559,0.4468202935768587
Ragi,2009,Autumn,Odisha,21856.0,13721,3405601.92,3715.52,0.5895,27.04,1327.64,69.73,67,26,32,6.3,19.68,0.39,31.94,19.28,44.41,-4.98,0.449250335896203,0.279820776448961,0.494528477763559,0.4634195013687204
Ragi,2009,Summer,Odisha,225.0,205,35059.5,38.25,0.6925,27.04,1327.64,69.73,67,26,32,6.3,19.68,0.39,31.94,19.28,44.41,-4.98,0.449250335896203,0.279820776448961,0.494528477763559,0.5262067258042931
Ragi,2009,Winter,Odisha,36949.0,23731,5757393.18,6281.33,0.5675,27.04,1327.64,69.73,67,26,32,6.3,19.68,0.39,31.94,19.28,44.41,-4.98,0.449250335896203,0.279820776448961,0.494528477763559,0.44948199352493867
Ragi,2010,Autumn,Odisha,27570.0,19424,4579652.7,6616.8,0.6125,26.94,1457.71,72.42,67,26,32,6.3,20.89,0.22,27.01,20.14,45.28,-5.46,0.449250335896203,0.279820776448961,0.494528477763559,0.4777857696877905
Ragi,2010,Summer,Odisha,328.0,276,54484.08,78.72,0.854285714,26.94,1457.71,72.42,67,26,32,6.3,20.89,0.22,27.01,20.14,45.28,-5.46,0.449250335896203,0.279820776448961,0.494528477763559,0.6174995620665474
Ragi,2010,Winter,Odisha,38276.0,27206,6358026.36,9186.24,0.618333333,26.94,1457.71,72.42,67,26,32,6.3,20.89,0.22,27.01,20.14,45.28,-5.46,0.449250335896203,0.279820776448961,0.494528477763559,0.4813968128692053
Ragi,2011,Autumn,Odisha,20228.0,12871,3388594.56,6675.24,0.548235294,26.08,1571.55,73.33,67,26,32,6.3,20.71,0.26,31.06,19.37,44.11,-5.67,0.449250335896203,0.279820776448961,0.494528477763559,0.43711576232491256
Ragi,2011,Summer,Odisha,114.0,81,19097.28,37.62,0.673333333,26.08,1571.55,73.33,67,26,32,6.3,20.71,0.26,31.06,19.37,44.11,-5.67,0.449250335896203,0.279820776448961,0.494528477763559,0.514817644836325
Ragi,2011,Winter,Odisha,34666.0,17961,5807248.32,11439.78,0.42,26.08,1571.55,73.33,67,26,32,6.3,20.71,0.26,31.06,19.37,44.11,-5.67,0.449250335896203,0.279820776448961,0.494528477763559,0.3506568716131694
Ragi,2012,Autumn,Odisha,17502.0,12599,2639301.6,5425.62,0.632,26.55,1398.23,70.87,67,26,32,6.3,21.82,0.45,32.3,18.47,44.57,-7.25,0.449250335896203,0.279820776448961,0.494528477763559,0.4898062565419153
Ragi,2012,Summer,Odisha,119.0,94,17945.2,36.89,0.833333333,26.55,1398.23,70.87,67,26,32,6.3,21.82,0.45,32.3,18.47,44.57,-7.25,0.449250335896203,0.279820776448961,0.494528477763559,0.6061358033884973
Ragi,2012,Winter,Odisha,39551.0,31335,5964290.8,12260.81,0.682727273,26.55,1398.23,70.87,67,26,32,6.3,21.82,0.45,32.3,18.47,44.57,-7.25,0.449250335896203,0.279820776448961,0.494528477763559,0.5204158539491102
Ragi,2013,Autumn,Odisha,15768.0,11548,2278318.32,4257.36,0.598,26.41,1678.58,71.56,67,26,32,6.3,21.55,0.29,30.28,19.36,44.99,-5.65,0.449250335896203,0.279820776448961,0.494528477763559,0.4687528473440829
Ragi,2013,Summer,Odisha,229.0,191,33088.21,61.83,0.755714286,26.41,1678.58,71.56,67,26,32,6.3,21.55,0.29,30.28,19.36,44.99,-5.65,0.449250335896203,0.279820776448961,0.494528477763559,0.5628757746853641
Ragi,2013,Winter,Odisha,40637.0,34102,5871640.13,10971.99,0.858333333,26.41,1678.58,71.56,67,26,32,6.3,21.55,0.29,30.28,19.36,44.99,-5.65,0.449250335896203,0.279820776448961,0.494528477763559,0.6196800284987006
Ragi,2014,Autumn,Odisha,15247.0,10806,2301687.12,5031.51,0.638571429,26.21,1552.0,72.52,67,26,32,6.3,21.92,0.33,31.45,18.71,44.64,-6.96,0.449250335896203,0.279820776448961,0.494528477763559,0.49382478234751787
Ragi,2014,Summer,Odisha,286.0,260,43174.56,94.38,0.728571429,26.21,1552.0,72.52,67,26,32,6.3,21.92,0.33,31.45,18.71,44.64,-6.96,0.449250335896203,0.279820776448961,0.494528477763559,0.547295303795316
Ragi,2014,Winter,Odisha,35945.0,26950,5426257.2,11861.85,0.682857143,26.21,1552.0,72.52,67,26,32,6.3,21.92,0.33,31.45,18.71,44.64,-6.96,0.449250335896203,0.279820776448961,0.494528477763559,0.520493029253017
Ragi,2015,Autumn,Odisha,14230.0,8780,2247059.3,4695.9,0.597857143,26.57,1135.26,71.2,67,26,32,6.3,21.26,0.27,30.45,19.64,43.64,-4.99,0.449250335896203,0.279820776448961,0.494528477763559,0.4686634459761851
Ragi,2015,Summer,Odisha,297.0,265,46899.27,98.01,0.782857143,26.57,1135.26,71.2,67,26,32,6.3,21.26,0.27,30.45,19.64,43.64,-4.99,0.449250335896203,0.279820776448961,0.494528477763559,0.5782172139660965
Ragi,2015,Winter,Odisha,31166.0,19281,4921423.06,10284.78,0.533,26.57,1135.26,71.2,67,26,32,6.3,21.26,0.27,30.45,19.64,43.64,-4.99,0.449250335896203,0.279820776448961,0.494528477763559,0.4272265998896771
Ragi,2016,Autumn,Odisha,14266.0,9107,2186264.5,4993.1,0.594117647,26.8,1431.86,71.57,67,26,32,6.3,22.8,0.16,27.38,19.95,43.98,-6.01,0.449250335896203,0.279820776448961,0.494528477763559,0.46632038379253876
Ragi,2016,Summer,Odisha,78.0,54,11953.5,27.3,0.652857143,26.8,1431.86,71.57,67,26,32,6.3,22.8,0.16,27.38,19.95,43.98,-6.01,0.449250335896203,0.279820776448961,0.494528477763559,0.5025053922367023
Ragi,2016,Winter,Odisha,32617.0,23981,4998555.25,11415.95,0.702727273,26.8,1431.86,71.57,67,26,32,6.3,22.8,0.16,27.38,19.95,43.98,-6.01,0.449250335896203,0.279820776448961,0.494528477763559,0.5322312438177975
Ragi,2017,Autumn,Odisha,10042.0,7679,1581012.48,3815.96,0.573333333,26.52,1673.82,73.5,67,26,32,6.3,22.49,0.23,27.94,19.68,44.31,-8.02,0.449250335896203,0.279820776448961,0.494528477763559,0.4531965107174899
Ragi,2017,Summer,Odisha,110.0,75,17318.4,41.8,0.643333333,26.52,1673.82,73.5,67,26,32,6.3,22.49,0.23,27.94,19.68,44.31,-8.02,0.449250335896203,0.279820776448961,0.494528477763559,0.49672669918364926
Ragi,2017,Winter,Odisha,32440.0,24893,5107353.6,12327.2,0.635,26.52,1673.82,73.5,67,26,32,6.3,22.49,0.23,27.94,19.68,44.31,-8.02,0.449250335896203,0.279820776448961,0.494528477763559,0.4916428043492167
Ragi,2018,Autumn,Odisha,8511.0,5827,1380484.2,2978.85,0.640909091,25.89,1803.55,73.26,67,26,32,6.3,20.09,0.39,30.95,19.72,43.19,-5.51,0.449250335896203,0.279820776448961,0.494528477763559,0.4952504120359211
Ragi,2018,Summer,Odisha,212.0,132,34386.4,74.2,0.768333333,25.89,1803.55,73.26,67,26,32,6.3,20.09,0.39,30.95,19.72,43.19,-5.51,0.449250335896203,0.279820776448961,0.494528477763559,0.5700374832093353
Ragi,2018,Winter,Odisha,27944.0,19356,4532516.8,9780.4,0.538888889,25.89,1803.55,73.26,67,26,32,6.3,20.09,0.39,30.95,19.72,43.19,-5.51,0.449250335896203,0.279820776448961,0.494528477763559,0.43106065536933025
Ragi,2019,Autumn,Odisha,9588.0,7154,1646834.88,3547.56,0.620833333,26.42,1686.78,74.06,67,26,32,6.3,20.4,0.52,33.0,19.46,45.96,-4.15,0.449250335896203,0.279820776448961,0.494528477763559,0.48294042007079946
Ragi,2019,Summer,Odisha,381.0,288,65440.56,140.97,0.613333333,26.42,1686.78,74.06,67,26,32,6.3,20.4,0.52,33.0,19.46,45.96,-4.15,0.449250335896203,0.279820776448961,0.494528477763559,0.4783024318538191
Ragi,2019,Winter,Odisha,25919.0,18778,4451847.44,9590.03,0.5725,26.42,1686.78,74.06,67,26,32,6.3,20.4,0.52,33.0,19.46,45.96,-4.15,0.449250335896203,0.279820776448961,0.494528477763559,0.4526667095924585
Rapeseed &Mustard,1998,Winter,Odisha,19021.0,2376,1879274.8,5516.09,0.113,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.10705907229340779
Rapeseed &Mustard,1999,Rabi,Odisha,125200.0,41040,13287476.0,33804.0,0.338333333,26.2,1304.31,72.99,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.2914250584815493
Rapeseed &Mustard,2000,Rabi,Odisha,12395.0,1649,1216817.15,3222.7,0.132758621,26.35,1100.2,71.21,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.12465591521811809
Rapeseed &Mustard,2001,Rabi,Odisha,14159.0,2224,1446058.67,3681.34,0.139310345,26.48,1946.22,72.62,67,26,32,6.3,22.08,0.27,27.17,20.2,44.56,-6.48,0.449250335896203,0.279820776448961,0.494528477763559,0.13042311881763502
Rapeseed &Mustard,2002,Rabi,Odisha,12193.0,1604,1154311.31,3048.25,0.118333333,26.51,1340.28,73.12,67,26,32,6.3,22.58,0.28,29.2,19.62,42.96,-4.96,0.449250335896203,0.279820776448961,0.494528477763559,0.11183948145747283
Rapeseed &Mustard,2003,Rabi,Odisha,15907.0,3065,1574474.86,3817.68,0.169310345,26.57,1857.72,73.53,67,26,32,6.3,21.74,0.34,30.0,19.34,45.89,-7.87,0.449250335896203,0.279820776448961,0.494528477763559,0.15641412629852236
Rapeseed &Mustard,2004,Winter,Odisha,15863.0,3029,1718597.42,3331.23,0.159,26.13,1134.49,71.98,67,26,32,6.3,22.42,0.48,29.96,19.38,44.33,-4.36,0.449250335896203,0.279820776448961,0.494528477763559,0.14755756435761466
Rapeseed &Mustard,2005,Winter,Odisha,17401.0,3330,2086727.92,3654.21,0.172333333,26.68,1639.58,71.95,67,26,32,6.3,22.99,0.25,30.33,19.28,44.07,-6.4,0.449250335896203,0.279820776448961,0.494528477763559,0.15899606453940246
Rapeseed &Mustard,2006,Winter,Odisha,15161.0,2578,1936211.31,3335.42,0.154,26.11,1755.76,73.83,67,26,32,6.3,22.53,0.36,30.27,19.2,43.58,-5.73,0.449250335896203,0.279820776448961,0.494528477763559,0.14323416808590783
Rapeseed &Mustard,2007,Winter,Odisha,15884.0,3232,2118925.6,2541.44,0.190689655,26.18,1650.41,73.92,67,26,32,6.3,22.55,0.31,30.28,18.61,44.45,-5.54,0.449250335896203,0.279820776448961,0.494528477763559,0.17453268127062532
Rapeseed &Mustard,2008,Winter,Odisha,13736.0,2527,1964797.44,1236.24,0.166206897,25.98,1798.14,75.13,67,26,32,6.3,20.55,0.27,29.65,18.97,44.14,-11.03,0.449250335896203,0.279820776448961,0.494528477763559,0.15375651386834815
Rapeseed &Mustard,2009,Winter,Odisha,12841.0,2736,2000884.62,2182.97,0.197241379,27.04,1327.64,69.73,67,26,32,6.3,19.68,0.39,31.94,19.28,44.41,-4.98,0.449250335896203,0.279820776448961,0.494528477763559,0.18002005954645878
Rapeseed &Mustard,2010,Winter,Odisha,15925.0,3345,2645301.75,3822.0,0.18137931,26.94,1457.71,72.42,67,26,32,6.3,20.89,0.22,27.01,20.14,45.28,-5.46,0.449250335896203,0.279820776448961,0.494528477763559,0.16668266261761422
Rapeseed &Mustard,2011,Winter,Odisha,10335.0,2194,1731319.2,3410.55,0.191428571,26.08,1571.55,73.33,67,26,32,6.3,20.71,0.26,31.06,19.37,44.11,-5.67,0.449250335896203,0.279820776448961,0.494528477763559,0.17515306695562985
Rapeseed &Mustard,2012,Winter,Odisha,14631.0,4031,2206354.8,4535.61,0.238275862,26.55,1398.23,70.87,67,26,32,6.3,21.82,0.45,32.3,18.47,44.57,-7.25,0.449250335896203,0.279820776448961,0.494528477763559,0.21371997819582264
Rapeseed &Mustard,2013,Winter,Odisha,13442.0,3617,1942234.58,3629.34,0.231071429,26.41,1678.58,71.56,67,26,32,6.3,21.55,0.29,30.28,19.36,44.99,-5.65,0.449250335896203,0.279820776448961,0.494528477763559,0.2078848707016989
Rapeseed &Mustard,2014,Winter,Odisha,10119.0,2473,1527564.24,3339.27,0.244137931,26.21,1552.0,72.52,67,26,32,6.3,21.92,0.33,31.45,18.71,44.64,-6.96,0.449250335896203,0.279820776448961,0.494528477763559,0.2184428651802327
Rapeseed &Mustard,2015,Winter,Odisha,7308.0,1497,1154006.28,2411.64,0.206785714,26.57,1135.26,71.2,67,26,32,6.3,21.26,0.27,30.45,19.64,43.64,-4.99,0.449250335896203,0.279820776448961,0.494528477763559,0.18796039031423822
Rapeseed &Mustard,2016,Winter,Odisha,9698.0,3354,1486218.5,3394.3,0.293214286,26.8,1431.86,71.57,67,26,32,6.3,22.8,0.16,27.38,19.95,43.98,-6.01,0.449250335896203,0.279820776448961,0.494528477763559,0.25713081382327935
Rapeseed &Mustard,2017,Winter,Odisha,8650.0,2819,1361856.0,3287.0,0.327916667,26.52,1673.82,73.5,67,26,32,6.3,22.49,0.23,27.94,19.68,44.31,-8.02,0.449250335896203,0.279820776448961,0.494528477763559,0.2836112983323192
Rapeseed &Mustard,2018,Winter,Odisha,6019.0,1657,976281.8,2106.65,0.271428571,25.89,1803.55,73.26,67,26,32,6.3,20.09,0.39,30.95,19.72,43.19,-5.51,0.449250335896203,0.279820776448961,0.494528477763559,0.24014112734570223
Rapeseed &Mustard,2019,Winter,Odisha,6952.0,2039,1194075.52,2572.24,0.263333333,26.42,1686.78,74.06,67,26,32,6.3,20.4,0.52,33.0,19.46,45.96,-4.15,0.449250335896203,0.279820776448961,0.494528477763559,0.23375373016237302
Rice,1998,Autumn,Odisha,819731.0,501365,80989422.8,237721.99,0.837666667,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.6084966511208263
Rice,1998,Summer,Odisha,268081.0,506455,26486402.8,77743.49,1.582666667,26.85,1487.76,73.65,67,26,32,6.3,22.08,0.24,27.46,19.25,43.07,-5.23,0.449250335896203,0.279820776448961,0.494528477763559,0.9488224570057053
